participant,answer,confidence,std_temp,slope_temp,std_pupil,slope_pupil
P1,0,60,0.0271106387341,-7.85432601816e-06,0.0811296820025,0.00110387839589
P1,1,80,0.0509564296083,-0.00328233840706,0.157964350812,-0.00251123976077
P1,1,80,0.164757148793,-0.00023427409701,0.179103460223,0.000401006529826
P1,0,40,0.161372763777,-0.00303467670998,0.0624518409864,-0.000994351548334
P1,1,40,0.0200855607855,0.00275915264434,0.0575782764517,0.0010628165522
P1,1,40,0.0605290687694,0.00558871651962,0.0662668380566,-0.00158244508253
P1,0,80,0.0139459076503,0.00158325219261,0.130379809657,-0.00675577228925
P1,0,60,0.0310633802692,-0.00261375146725,0.175067236929,-0.00281977109183
P3,1,40,0.181993173575,-0.00140523964236,0.0944497960417,0.000543128652527
P3,0,0,0.0413518676857,-0.000460710864498,0.104882839714,-0.00131714628363
P3,0,40,0.0187574418171,-0.000456837239113,0.087365220095,-0.00093508988921
P3,1,0,0.0856665892893,-0.00131361283198,0.16084221576,-0.00105048146491
P3,0,40,0.0216707212217,-0.00147210958848,0.0755006370884,0.000909940378833
P3,0,20,0.00799613647667,0.000707043622264,0.152919255954,0.00238735804213
P3,1,60,0.069024905464,0.0035874970052,0.154225848313,-0.0033480315801
P3,1,40,0.038623184747,-0.00534818347209,0.102654093653,0.0114413419685
P6,0,60,0.11342238365,-0.00505516309175,0.119417699803,0.00236770474993
P6,0,60,0.0446456429019,0.000921234980078,0.126018511601,0.00142087335177
P6,0,40,0.0738885580335,0.000686880785893,0.1381234615,0.00164931524706
P6,0,40,0.0369940053903,-0.00223649824196,0.0908063977326,-0.00644494317707
P6,0,60,0.0111794851594,0.000434422912118,0.107515306677,-0.00141770297179
P6,0,40,0.0238370164485,0.00132784096193,0.100434173405,0.00589599646922
P6,1,80,0.014742140397,-0.00114805410175,0.108625906732,0.00234492546052
P6,0,60,nan,nan,0.0799636446581,-0.00523008056005
P7,1,60,0.00249764431952,5.06096445506e-05,0.26479291588,-0.0558886353545
P7,0,60,0.0977786873798,-0.00488754490474,0.173624479015,0.000141692547869
P7,1,40,0.0869199646049,-0.00694125069083,0.173137473087,-0.00171567269982
P7,0,40,0.0165447542796,-0.00199961648273,0.14268605268,-0.0026942763536
P7,1,60,0.00264418901314,8.56242960212e-05,0.0879188013185,0.000927482374504
P7,0,60,0.0789821438765,-0.00151015858402,0.16721840904,0.00468366496038
P7,0,80,0.00904202751914,-0.00091037787173,0.196705334425,0.00410855602552
P7,0,100,0.00228360323831,0.000367105597192,0.148364454408,0.00429415653888
P10,0,60,0.541079103952,0.0159402966919,0.127177483632,-0.000818721155702
P10,0,60,0.0675036121576,0.00654744686143,0.129985645706,0.00485473141571
P10,0,40,0.159761867791,0.0104481309486,0.0763436993956,-0.000592936331956
P10,0,0,0.187287378984,0.016138483437,0.0723214868822,-0.00792598085922
P10,0,20,0.129155184675,0.0161800690048,0.0873000048948,0.00134756860426
P10,0,40,0.0976499197948,0.0101200428607,0.10373347969,0.0146280674622
P10,0,60,0.0734007036455,0.00583454963104,0.133378628164,-0.00131326972181
P10,0,40,nan,nan,0.142408895843,-0.00151688655697
P11,0,60,0.191670877716,0.00739537189033,0.116438863206,-0.00103703506456
P11,0,60,0.0493147797318,0.00853945505485,0.125258697744,-0.00733035706891
P11,0,60,0.0371423687392,0.0092406599503,0.0728186357749,0.00181716329185
P11,0,60,0.0464583146487,0.00944047597264,0.0787717860818,-0.00248779851696
P11,0,60,0.00961041102139,0.00383128428036,0.0670021924981,-0.0108339141238
P11,0,60,0.0298267103962,0.00680396255989,0.0851873682608,0.0159490945341
P11,0,60,nan,nan,0.103535212482,-0.00247029783231
P11,0,60,nan,nan,0.0653017855554,-0.00432567873735
P12,0,60,0.153073574997,-0.00160255009505,0.188870666583,-0.00460560513976
P12,0,40,0.0237506777929,-0.00152351392842,0.115359053045,0.00183777997623
P12,0,40,0.0569342068121,0.00288338563043,0.145604287717,0.00385402984969
P12,0,60,0.0114104162615,-0.000702319917348,0.507221240494,-0.00690781314998
P12,0,40,0.0257595848767,0.00339132104282,0.0741755164346,0.00452941921214
P12,0,60,0.0138028167951,-0.00101067209982,0.29739632262,0.00282539000349
P12,0,80,0.0255028042071,0.0011878355264,0.216877705199,0.00539507472121
P12,1,40,nan,nan,0.22328404977,0.00454876611431
P2,0,80,0.0191242610706,0.000539703506274,0.109115340377,0.00110769004629
P2,1,40,0.0434318444739,-0.000400905203904,0.116725369507,-0.000136547236194
P2,0,60,0.015662784361,0.000638801613398,0.115529755427,-0.00113969578618
P2,0,60,0.0458639470936,-0.000391402870809,0.154649146335,0.000449169329801
P2,0,60,0.00520480547187,0.000403175512391,0.091257420669,-0.00712592559375
P2,1,60,0.0141541104622,-0.00105457514294,0.0854984003936,-0.00204508484595
P2,0,80,0.00717275400387,-0.000406343942407,0.0898380222114,0.00571571129274
P2,1,100,nan,nan,0.0984892697784,0.000670929968031
P4,0,40,0.112446650588,0.00376039907189,0.109321832277,-0.00395938610822
P4,1,60,0.0904839203602,0.00422047342146,0.100036039559,0.000716958677661
P4,0,20,0.0937432776008,-0.00174584250734,0.122009756656,-0.000298007725384
P4,0,60,0.0355869926861,0.000645902909111,0.133898806036,-0.00273928577152
P4,0,60,0.013383700825,0.000658143878679,0.092012207654,-0.000267627626826
P4,0,80,0.0652150330257,0.000120286056017,0.133917215165,0.000992164497298
P4,0,80,0.0205212233001,-0.000935770036154,0.0928126652599,0.00118183299518
P4,0,60,nan,nan,0.106950696549,0.000367402511713
P5,0,40,0.225331148716,0.00306376905269,0.142645556226,-0.000736535773682
P5,1,40,0.0406133805032,0.00259073052879,0.0863845941666,-0.00698573814069
P5,0,40,0.0230629798956,0.00287779706614,0.0727815202421,0.00726228534196
P5,0,40,0.00869567289824,-0.000667194969234,0.0779443247797,-0.00013418032159
P5,0,40,0.0169028937145,-0.00168437961575,0.108598091117,0.000401577489341
P5,0,60,0.0460009501153,-0.0019585527678,0.109382357612,0.00131319274674
P5,0,60,0.007111398745,0.000602488078177,0.127914056269,0.00183005753746
P5,0,60,nan,nan,0.144293954552,0.00170342512539
P8,0,0,0.144635408132,-0.00739851336208,0.163559467652,-0.00805223428233
P8,0,40,0.0878299841948,-0.0056091374185,0.109668143277,-0.00185718370466
P8,0,0,0.0586526077852,-0.00191933347897,0.110120988323,0.00198656831236
P8,0,60,0.0079061157762,0.0016066163834,0.120696299982,-0.00722225476061
P8,0,60,0.0141810451243,0.00513708312491,0.0757803762885,-0.00420875812968
P8,0,80,0.0539918575834,-0.0016599054217,0.193602808379,-0.00190593159227
P8,0,60,0.0287473725507,-0.00198122529012,0.128187595642,0.000802089292101
P8,0,80,nan,nan,0.211229567582,0.0174136200261
P9,0,60,0.0661720439696,-0.00313188070552,0.12806922835,-0.00526832617157
P9,0,40,0.0249904825704,0.00196527695214,0.160314107895,0.00100255737685
P9,0,40,0.0562385775069,0.00355398198061,0.0924741726712,0.000304299834918
P9,0,60,0.00839541501043,0.000735068631445,0.106359105372,-0.00344848260085
P9,0,60,0.00243252127705,-0.000598734134526,0.0372020475138,-0.00507614283428
P9,1,80,0.00180277563773,-0.000316574894025,0.10343532487,0.000257755278715
P9,0,60,0.0111249524041,-0.00112687898426,0.112684064347,-0.00625195774815
P9,0,60,nan,nan,0.116085454672,0.0118834214476
P13,0,60,0.17069858878,-0.00550244615224,0.105044732431,-0.00196095167728
P13,0,60,0.0887837901677,0.00208053540286,0.150901764266,-0.00203292785746
P13,0,80,0.187003606366,0.0060452695434,0.100676536493,-0.000301226422562
P13,0,80,0.0451748247689,-0.000355662791639,0.100275703056,-0.000993113469275
P13,0,80,0.00849632273398,-0.00151725452775,0.0888133877184,0.00701542079521
P13,0,80,0.0205629031573,0.000839478280248,0.116256909394,-0.00333560698383
P13,1,80,0.0349233375578,-0.00166669466154,0.101205875921,0.00508008532837
P13,0,60,nan,nan,0.147572861804,0.0083061966457
P14,0,40,0.0378198386041,0.00203097962818,0.121146367759,-0.013278907484
P14,0,40,0.0233296735648,0.00273684034955,0.0807159201232,-0.00391278191672
P14,0,20,0.0745077486749,0.00214653463414,0.139243151468,0.00131108128736
P14,0,20,0.0372360131085,0.000989451928831,0.123985734069,0.00416658207231
P14,0,20,0.0148276684493,0.000751580604795,0.113974117436,0.00129981978113
P14,0,40,0.0273721855761,0.00121477150958,0.141538709727,-0.00127318900378
P14,1,40,nan,nan,0.0983154215492,-0.00428343820923
P14,0,60,nan,nan,0.0804997612075,0.0160874630581
